tipo_de_entidad,codigo_de_entidad,nombre_entidad,codigo_del_departamento,nombre_del_departamento,region,codigo_del_municipio,nombre_del_municipio,fecha_de_corte,cartera_de_creditos,categoria_a_riesgo_bajo_credito_de_vivienda,categoria_b_riesgo_intermedio_credito_de_vivienda,categoria_c_riesgo_alto_credito_de_vivienda,"categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_de_consumo","Categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_comerciales","categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_comerciales",categoria_a_riesgo_bajo_bienes_dados_en_leasing,categoria_b_riesgo_intermedio_bienes_dados_en_leasing,categoria_c_riesgo_alto_bienes_dados_en_leasing,categoria_a_riesgo_bajo_microcreditos_garantia_idonea,categoria_b_riesgo_intermedio_microcreditos_garantia_idonea,categoria_c_riesgo_alto_microcreditos_garantia_idonea
1,39,Banco Davivienda,5,Boyaca,Andina,176,CHIQUINQUIRA,2025-09-30,74150248374.63,21003231811.13,0.0,749714894.47,33581856289.379997,402066490.52,2471792316.7799997,15311936134.689999,185295789.92,418275540.17999995,0.0,0.0,0.0,0.0,0.0,0.0
1,62,Mibanco S.A.,15,Magdalena,Caribe,999,TOTAL MAGDALENA,2025-09-30,12538930816.57,0.0,0.0,0.0,0.0,0.0,0.0,1315958224.65,107928735.26,0.0,0.0,0.0,0.0,10728257766.13,172178131.7,785399173.6700001
1,43,Banco Agrario De Colombia O Banagrario.,13,Huila,Andina,615,RIVERA,2025-09-30,24582900484.86,1623055192.0,21471224.0,78998883.0,3087092511.89,28900163.0,132253386.0,6888796001.0,142670407.0,263910187.0,0.0,0.0,0.0,12068737985.0,773762277.0,1370261869.0
1,51,Ban100 S.A.,5,Boyaca,Andina,814,TOCA,2025-09-30,23648368.27,0.0,0.0,0.0,24533252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,15,Magdalena,Caribe,980,ZONA BANANERA,2025-09-30,17528430422.18,65354388.0,32088960.0,0.0,1400020028.0,51564341.0,202166982.0,6606853060.69,77387594.0,529343137.0,0.0,0.0,0.0,7824537066.0,578776557.0,1711661527.0
1,1,Cooperativa Financiera De Antioquia Cfa,1,Antioquia,Andina,631,SABANETA,2025-09-30,91511130394.39,39194330957.94,299446425.49,528664073.06999993,47483130986.21,1721279684.78,3713043185.96,3598700734.92,373418426.19,468760612.97999996,0.0,0.0,0.0,0.0,0.0,0.0
1,62,Mibanco S.A.,21,Santander,Andina,755,SOCORRO,2025-09-30,9457045211.97,0.0,0.0,0.0,0.0,0.0,0.0,1773943372.0800002,0.0,280041528.09,0.0,0.0,0.0,7787663085.01,23007619.54,141481883.6
1,52,Bancamía S.A.,9,Cesar,Caribe,11,AGUACHICA,2025-09-30,8084866526.18,0.0,0.0,0.0,0.0,0.0,0.0,475143300.09,0.0,0.0,0.0,0.0,0.0,7813530650.61,169263067.96,263616822.01
1,7,Bancolombia,23,Tolima,Andina,671,SALDA#A,2025-09-30,26347733611.36,6727063123.04,141224508.11,502838798.92,7309603389.55,257446432.17,590854173.85,9069078381.730001,2554110937.62,1301032228.6599998,0.0,0.0,0.0,540045088.5,0.0,33894673.57
1,51,Ban100 S.A.,9,Cesar,Caribe,11,AGUACHICA,2025-09-30,4110934599.64,0.0,0.0,0.0,4215285963.3,18689023.0,42870626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,6,Caldas,Andina,541,PENSILVANIA,2025-09-30,2124358.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145817.01,0.0,0.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,875,VILLETA,2025-09-30,861115007.0,0.0,0.0,0.0,851093657.8900001,38578442.55,66950251.349999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,5,Boyaca,Andina,131,CALDAS,2025-09-30,23542404.13,0.0,0.0,0.0,24249594.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,18,N. Santander,Andina,418,LOURDES,2025-09-30,2237819.91,0.0,0.0,0.0,2313829.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,172,CHIGORODO,2025-09-30,47149836697.89,248958578.0,207986538.0,7308505.0,8586251301.190001,17572284.0,501128557.0,11497102654.0,1286209719.0,3953600138.0,0.0,0.0,0.0,21521024185.0,1337758595.0,4136721185.0
4,128,Nu O Nu Financiera,13,Huila,Andina,20,ALGECIRAS,2025-09-30,220747606.55,0.0,0.0,0.0,223943691.08,3809141.82,25786888.450000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,306,GIRALDO,2025-09-30,53928441.04,0.0,0.0,0.0,55571965.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,Bancamía S.A.,4,Bolivar,Caribe,1,CARTAGENA,2025-09-30,11509741056.75,0.0,0.0,0.0,0.0,0.0,0.0,1095927746.64,0.0,0.0,0.0,0.0,0.0,10072118866.74,328783023.0,752092643.0
1,56,Banco Falabella S.A.,6,Caldas,Andina,1,MANIZALES,2025-09-30,31226769807.0,0.0,0.0,0.0,32121872552.0,224107135.0,472991200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,11,Cundinamarca,Andina,183,CHOCONTA,2025-09-30,22582458216.87,7329797255.28,0.0,117937035.14,11058601257.45,313030980.17,730359858.83,4057011550.03,155597934.4,223595763.42999998,0.0,0.0,0.0,0.0,0.0,0.0
1,30,Banco Caja Social,4,Bolivar,Caribe,999,TOTAL BOLIVAR,2025-09-30,183109925929.66,72310953937.85,1103513783.59,7785866720.51,51026191371.619995,406032629.65,2068159599.3,34394847969.79,133631132.0,475445734.74,0.0,0.0,0.0,21359208979.59,312890898.36,1695808815.44
1,59,Leasing Corficolombiana,1,Antioquia,Andina,310,GOMEZ PLATA,2025-09-30,179297732.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181376893.24,0.0,0.0
1,51,Ban100 S.A.,23,Tolima,Andina,152,CASABIANCA,2025-09-30,6300380.38,0.0,0.0,0.0,6489217.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,63,Banco Serfinanza S.A.,22,Sucre,Caribe,999,TOTAL SUCRE,2025-09-30,64082564909.93,0.0,0.0,0.0,43817357251.31,2221074789.76,5401428832.64,18622173825.920002,372805734.26,736546232.71,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,759,SOGAMOSO,2025-09-30,1290274723.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262001730.64,15528442.23,98614700.83
1,65,Leasing Bolivar,1,Antioquia,Andina,861,VENECIA,2025-09-30,12535478.02,0.0,0.0,0.0,12956710.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,"Bnp Paribas Colombia (La ""Sociedad"")",5,Boyaca,Andina,999,TOTAL BOYACA,2025-09-30,134150461485.19,21386607890.93,543382504.7,1123037685.2,110898972098.0,1696072824.0,3612605416.5,334106793.57,31363928.4,5989.99,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,660,SAN EDUARDO,2025-09-30,68013155.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68700156.92,0.0,0.0
1,51,Ban100 S.A.,11,Cundinamarca,Andina,899,ZIPAQUIRA,2025-09-30,4967615432.76,0.0,0.0,0.0,4810167370.61,27850213.0,102770429.37,281939723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,Banco Davivienda,1,Antioquia,Andina,887,YARUMAL,2025-09-30,70491528180.06,41520745453.9,513095530.09,840593705.16,12297161404.650002,217809452.68,521597734.49,12065757866.25,8472682.47,2300491695.29,0.0,0.0,0.0,0.0,0.0,0.0
1,57,Banco Pichincha S.A.,13,Huila,Andina,999,TOTAL HUILA,2025-09-30,76518376666.9,0.0,0.0,0.0,79207835804.59,224104274.35,669108719.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,Banco Davivienda,1,Antioquia,Andina,129,CALDAS,2025-09-30,85170469944.69,38917333435.26,170417963.3,732469378.64,18737555159.06,299988266.75,1310983077.3,20844992977.61,1427518110.9,2729211575.87,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,23,Tolima,Andina,319,GUAMO,2025-09-30,34437175854.97,14074053958.529999,163225428.06,830725750.8800001,9353057308.41,60439837.37,671912750.5600001,9585293359.720001,243454008.04,1767002123.21,0.0,0.0,0.0,728798474.48,0.0,52280945.66
1,58,Coopcentral,2,Atlantico,Caribe,999,TOTAL ATLANTICO,2025-09-30,46631195942.83,0.0,0.0,0.0,1154259992.0,725756.0,485304662.0,46239028023.0,389107789.0,35328680.23,0.0,0.0,0.0,0.0,0.0,20418140.0
1,2,Jfk Cooperativa Financiera,24,Valle Del Cauca,Pacífica,111,GUADALAJARA DE BUGA (BUGA),2025-09-30,100145792833.88,491650166.0,0.0,0.0,101475931599.06999,269685054.23,2654551598.79,0.0,0.0,179400000.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,18,N. Santander,Andina,109,BUCARASICA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,652,SAN FRANCISCO,2025-09-30,8021293.34,0.0,0.0,0.0,8235860.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,26,Casanare,Orinoquía,250,PAZ DE ARIPORO,2025-09-30,37220760397.9,4284722419.13,0.0,745373390.44,12258535715.699999,229547835.54,1915918083.9299998,18808551097.129997,298280664.4,3058372126.8,0.0,0.0,0.0,1192457404.3899999,0.0,41030457.89
1,51,Ban100 S.A.,1,Antioquia,Andina,690,SANTO DOMINGO,2025-09-30,113991091.97,0.0,0.0,0.0,117324832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,6,Caldas,Andina,380,LA DORADA,2025-09-30,315017088.47,0.0,0.0,0.0,316039265.79,10285124.81,7022363.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,121,Financiera Juriscoop C.F.,1,Antioquia,Andina,45,APARTADO,2025-09-30,12502131628.77,2963061602.1499996,37522344.09,91915509.35,8852101147.1,603632373.36,108200867.45,340045333.0,0.0,52063038.0,0.0,0.0,0.0,0.0,117033.67,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,312,GRANADA,2025-09-30,14756385.25,0.0,0.0,0.0,15257597.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,Jfk Cooperativa Financiera,27,Putumayo,Amazonía,749,SIBUNDOY,2025-09-30,25480255463.01,373053435.0,0.0,0.0,25477260526.77,70921500.61,447736030.82,142512535.0,0.0,0.0,0.0,0.0,0.0,4114452.0,0.0,0.0
1,23,Serfinansa,2,Atlantico,Caribe,758,SOLEDAD,2025-09-30,90931094407.66,4138765484.0,6602727.0,541119564.0,50454170350.83,1831558333.54,3845853630.38,35668268677.75,785186016.87,721037860.6600001,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,23,Tolima,Andina,504,ORTEGA,2025-09-30,111891367.73,0.0,0.0,0.0,115633299.3,0.0,9329564.399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,10,Cordoba,Caribe,1,MONTERIA,2025-09-30,90439878822.41,4072610899.0,533978641.0,0.0,24764912601.86,284026359.0,1697558219.0,38695717222.0,797100513.0,3597243223.0,0.0,0.0,0.0,21746748321.0,776273876.0,3425423961.0
1,56,Banco Falabella S.A.,13,Huila,Andina,999,TOTAL HUILA,2025-09-30,13864154035.0,0.0,0.0,0.0,14325217704.0,38526869.0,179325504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,1,Antioquia,Andina,686,SANTA ROSA DE OSOS,2025-09-30,83282015824.75,10923026614.81,0.0,23214496.79,27939411219.88,483756424.91,2410595226.86,39886471355.0,5144755341.1,530644050.42,0.0,0.0,0.0,1259547367.21,0.0,115062758.57
1,1,Cooperativa Financiera De Antioquia Cfa,1,Antioquia,Andina,284,FRONTINO,2025-09-30,17577056827.98,3040783923.36,0.0,66043422.66,10764899578.75,179686428.68,578823946.38,3741485447.2,117387488.68,171361802.49,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,18,N. Santander,Andina,498,OCA#A,2025-09-30,225938943.62,0.0,0.0,0.0,233346095.81,0.0,15594560.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,Banco Mundo Mujer S.A.,9,Cesar,Caribe,228,CURUMANI,2025-09-30,9734558618.5,0.0,0.0,0.0,1371864988.47,0.0,24168156.76,1544758956.54,0.0,44023427.75,0.0,0.0,0.0,6880193300.950001,77207510.09,347944963.94
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,284,FRONTINO,2025-09-30,37468403519.76,542066234.0,0.0,0.0,5021556968.72,7530926.0,59950194.0,8039870248.0,17527598.0,1116571118.0,0.0,0.0,0.0,22440068822.0,877143248.0,1648959082.0
1,43,Banco Agrario De Colombia O Banagrario.,6,Caldas,Andina,495,NORCASIA,2025-09-30,18838014487.51,247745571.0,0.0,0.0,1452353895.0,0.0,20347675.0,3546476795.0,171828787.0,298824825.0,0.0,0.0,0.0,12248623272.0,241958741.0,1652523615.0
4,128,Nu O Nu Financiera,6,Caldas,Andina,486,NEIRA,2025-09-30,165736507.11,0.0,0.0,0.0,167149958.72,3720448.15,12908920.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,797,TENA,2025-09-30,70643559.76,0.0,0.0,0.0,67445887.37,5108822.99,5883376.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,10,Cordoba,Caribe,678,SAN CARLOS,2025-09-30,22248768.59,0.0,0.0,0.0,23219145.23,0.0,980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,21,Santander,Andina,250,EL PE#ON,2025-09-30,11944592.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12065244.64,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,11,Cundinamarca,Andina,335,GUAYABETAL,2025-09-30,10698679652.07,135617252.0,0.0,0.0,546543397.37,16012550.0,0.0,1201099343.0,16799241.0,0.0,0.0,0.0,0.0,8705827633.0,306317865.0,325733158.0
1,7,Bancolombia,1,Antioquia,Andina,79,BARBOSA,2025-09-30,86506280382.29,12873450806.37,355948342.91,130376445.4,36163392701.590004,975375417.21,3206519672.7999997,36252280002.7,204980254.33,980550248.9300001,0.0,0.0,0.0,1736549360.8,6426873.0,91088965.12
1,60,Banco Mundo Mujer S.A.,17,Nariño,Pacífica,227,CUMBAL,2025-09-30,10641966916.27,0.0,0.0,0.0,0.0,0.0,0.0,61945529.14,0.0,27162920.74,0.0,0.0,0.0,10537416344.63,140552371.23,584980745.32
1,63,Banco Serfinanza S.A.,4,Bolivar,Caribe,1,CARTAGENA,2025-09-30,115842332923.7,0.0,0.0,0.0,79988822133.02,3094458523.1,8532005321.71,31830613777.149998,1221206940.56,2852221038.6600003,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,14,Guajira,Caribe,98,DISTRACCION,2025-09-30,319159568.16,0.0,0.0,0.0,330808349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,Bbva Colombia,8,Cauca,Pacífica,698,SANTANDER DE QUILICH,2025-09-30,52504538210.1,7582408101.21,0.0,234051833.65,45301259231.01,267473501.21,3116750736.58,491915463.49,0.0,15308989.03,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,18,N. Santander,Andina,1,CUCUTA,2025-09-30,1165960189229.12,346360328781.56,6288700899.88,10536494894.72,377400592813.5,9680178448.33,21447964045.949997,428276486298.12,7235586773.7,15317047825.04,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,13,Huila,Andina,16,AIPE,2025-09-30,122804274.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110103574.42,6601553.34,25432898.22
4,128,Nu O Nu Financiera,24,Valle Del Cauca,Pacífica,736,SEVILLA,2025-09-30,961911175.78,0.0,0.0,0.0,956136830.55,38563355.13,41473715.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,11,Cundinamarca,Andina,307,GIRARDOT,2025-09-30,174097242549.31,74785534652.78,759682924.65,1660114974.8000002,90769937195.26999,1919410473.11,5179185582.04,7452630393.990001,437858695.5,824793212.6600001,0.0,0.0,0.0,0.0,0.0,0.0
22,8,Fondo Nacional Del Ahorro S.A.,22,Sucre,Caribe,999,TOTAL SUCRE,2025-09-30,89599018158.27,85711554264.11,3963785291.33,5171457140.26,7001719.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,11,Cundinamarca,Andina,754,SOACHA,2025-09-30,334615118037.26,164874362986.68,1917357134.32,7198000957.610001,100445150023.98001,2352786390.82,10582399346.4,56940532690.84,1435758086.11,2436732997.3500004,0.0,0.0,0.0,4166701402.7000003,5879961.0,417998076.91999996
1,60,Banco Mundo Mujer S.A.,19,Quindio,Andina,999,TOTAL QUINDIO,2025-09-30,50025096522.01,0.0,0.0,0.0,7760485177.2699995,23763733.63,186929849.2,5021340026.26,0.0,153603493.10000002,0.0,0.0,0.0,37388543795.78,409172134.72,1556034194.9099998
1,51,Ban100 S.A.,2,Atlantico,Caribe,558,POLONUEVO,2025-09-30,628819643.17,0.0,0.0,0.0,625558203.43,30815018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,Serfinansa,1,Antioquia,Andina,321,GUATAPE,2025-09-30,7958416531.03,0.0,0.0,0.0,202403047.6,0.0,0.0,7854995518.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,11,Cundinamarca,Andina,183,CHOCONTA,2025-09-30,695332668.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668900345.66,10676314.96,60947477.14
1,7,Bancolombia,24,Valle Del Cauca,Pacífica,122,CAICEDONIA,2025-09-30,73571430868.66,26418567252.949997,237362132.07,354653352.83000004,17811502383.79,480878224.24,1536563945.67,24544714905.7,4263163277.37,603608491.39,0.0,0.0,0.0,578964892.79,22511767.96,16387569.53
1,68,Banco Contactar,4,Bolivar,Caribe,999,TOTAL BOLIVAR,2025-09-30,12153500068.52,0.0,0.0,0.0,38954987.82,0.0,2283704.1399999997,1243334222.79,0.0,18342039.53,0.0,0.0,0.0,10596409555.58,185212437.39,292698608.0
4,128,Nu O Nu Financiera,20,Risaralda,Andina,456,MISTRATO,2025-09-30,55582583.42,0.0,0.0,0.0,59263596.870000005,0.0,4784611.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,761,SOPETRAN,2025-09-30,145897661.23,0.0,0.0,0.0,150886265.05,0.0,4708468.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,7,Caqueta,Amazonía,205,CURILLO,2025-09-30,73508359.39,0.0,0.0,0.0,74368586.83,1049612.36,10672845.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,68,Banco Contactar,2,Atlantico,Caribe,999,TOTAL ATLANTICO,2025-09-30,13829454842.97,0.0,0.0,0.0,52594326.65,0.0,4055985.87,648229297.4,0.0,0.0,0.0,0.0,0.0,12416762176.490002,323244564.28,687504480.61
1,62,Mibanco S.A.,7,Caqueta,Amazonía,999,TOTAL CAQUETA,2025-09-30,11130385855.68,0.0,0.0,0.0,0.0,0.0,0.0,1055818008.15,0.0,17971905.67,0.0,0.0,0.0,10121913694.19,19354587.31,560932254.9
1,43,Banco Agrario De Colombia O Banagrario.,26,Casanare,Orinoquía,999,TOTAL CASANARE,2025-09-30,452018447357.0,8798020711.0,208163486.0,0.0,38578163971.17,614377760.0,2059614659.0,174774235111.81,9632203186.0,18305645636.0,0.0,0.0,0.0,225123960117.0,7600144350.0,15761632949.0
4,128,Nu O Nu Financiera,26,Casanare,Orinoquía,10,AGUAZUL,2025-09-30,914163352.41,0.0,0.0,0.0,907022415.61,39700137.06,103250939.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,6,Caldas,Andina,380,LA DORADA,2025-09-30,83561327916.32,23024490601.62,520379296.71,1696290674.9099998,37939520856.39,718297647.43,3976482895.5899997,15800490342.800001,182919397.5,4786424468.52,0.0,0.0,0.0,2606299617.4100003,71408306.9,90644439.03
1,7,Bancolombia,22,Sucre,Caribe,820,SANTIAGO DE TOLU (TOLU),2025-09-30,40202071162.03,4571072962.21,108002336.0,561097298.54,15642656499.16,203699510.74,1748019726.42,18689437114.050003,130209673.84,606326831.31,0.0,0.0,0.0,1183733106.04,0.0,10943700.44
1,65,Leasing Bolivar,13,Huila,Andina,357,IQUIRA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,"Bnp Paribas Colombia (La ""Sociedad"")",17,Nariño,Pacífica,1,PASTO,2025-09-30,84874308962.09,6921331247.59,111378509.5,106401023.85,76743513855.83,998508544.55,2864304725.89,1054836835.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,11,Cundinamarca,Andina,489,NIMAIMA,2025-09-30,241253149.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240239322.9,1643355.58,3610557.9099999997
1,51,Ban100 S.A.,17,Nariño,Pacífica,260,EL TAMBO,2025-09-30,11351839.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11583510.0,0.0,0.0
1,13,Bbva Colombia,21,Santander,Andina,547,PIEDECUESTA,2025-09-30,128252855061.84,53174949231.130005,189685604.91,1171324554.23,72960723658.31,690420203.28,5390061821.79,3759626707.55,22477777.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,13,Huila,Andina,13,AGRADO,2025-09-30,167941300.74,0.0,0.0,0.0,172088208.68,934449.64,9748550.059999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,353,HISPANIA,2025-09-30,140516194.73,0.0,0.0,0.0,112147510.49,40153248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,67,Leasing Bancolombia,24,Valle Del Cauca,Pacífica,111,GUADALAJARA DE BUGA (BUGA),2025-09-30,1066027218.0,0.0,0.0,0.0,1040007224.0,49450405.0,34790058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,13,Huila,Andina,885,YAGUARA,2025-09-30,146847728.11,0.0,0.0,0.0,148089287.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8081329.0
1,43,Banco Agrario De Colombia O Banagrario.,22,Sucre,Caribe,708,SAN MARCOS,2025-09-30,29318285362.63,194647642.0,0.0,69895878.0,2073805458.0,197270339.0,164554694.0,7881666861.0,172291394.0,2747116463.0,0.0,0.0,0.0,16656708827.0,643302747.0,3719430957.0
1,2,Jfk Cooperativa Financiera,2,Atlantico,Caribe,999,TOTAL ATLANTICO,2025-09-30,888877381205.18,36259782939.43,842230442.0,1977601287.0,664266315222.37,5740118174.21,24754075656.800003,191203943647.35,840848574.0,29788524886.25,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,5,Boyaca,Andina,367,JENESANO,2025-09-30,99340521.76,0.0,0.0,0.0,102604688.36,806681.62,6832150.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,142,CARACOLI,2025-09-30,172741566.39,0.0,0.0,0.0,178349353.0,0.0,2955849.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,29,Amazonas,Amazonía,430,LA VICTORIA,2025-09-30,13108220.73,0.0,0.0,0.0,13397992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,26,Casanare,Orinoquía,325,SAN LUIS DE PALENQUE,2025-09-30,75391723.9,0.0,0.0,0.0,77797376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,23,Tolima,Andina,26,ALVARADO,2025-09-30,158065375.45,0.0,0.0,0.0,153641619.0,3917995.0,7944071.0,0.0,0.0,0.0,0.0,0.0,0.0,2838050.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,325,GUAYATA,2025-09-30,256468352.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241073407.84,14137305.52,12140338.44
1,51,Ban100 S.A.,1,Antioquia,Andina,376,LA CEJA,2025-09-30,1524289756.87,0.0,0.0,0.0,1516165112.2,66909853.0,2222148.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,9,Cesar,Caribe,13,AGUSTIN CODAZZI,2025-09-30,4986173414.78,0.0,0.0,0.0,5124386387.9800005,33067233.85,30994575.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,13,Huila,Andina,298,GARZON,2025-09-30,28969187483.44,3656667660.56,42817688.21,217389983.97,22406693166.38,583786586.95,1206157460.11,2379111456.27,186841599.24,413387517.8,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,11,Cundinamarca,Andina,999,TOTAL CUNDINAMARCA,2025-09-30,1548816527541.9,39371343129.0,1497750316.0,278096672.0,160688040203.30002,1722847401.0,4942821643.0,426133668880.89,13277094092.0,25046885361.0,0.0,0.0,0.0,861148155267.0,37897334506.0,72999553727.0
